url,title,body
https://keiei-manabu.com/accounting/../accounting/convention-and-principles3.html,会計公準と企業会計原則 その3 | 経営を学ぶ～経営学・MBA・起業～,"≪損益計算書原則≫損益計算書原則では、以下のことが定められています。

・損益計算書の本質損益計算書の本質とは、一会計期間のすべての収益と、これに対応するすべての費用を記載して経常利益を表示し、これに特別損益を加減して当期純利益を表示するということです。

そして「発生主義の原則」により、費用及び収益は発生した期間に正しく割り当てなければならず、収益については「実現主義の原則」により、未実現収益は原則として当期の損益計算に計上することはできません。

また、「総額主義の原則」により、費用の項目と収益の項目を相殺することによって除去してはならず、「費用収益対応の原則」により、費用及び収益は、各収益項目とそれに関連する費用項目を対応表示させなければなりません。

上記は一つ一つを見ると、一般原則を考えても確かにその通りと思う内容です。

しかし、実は矛盾があります。

例えば未実現収益があったときに実現主義を採用して実現した段階で計上すれば、それに対応する費用も費用収益対応の原則によって収益に対応させなければならなくなります。

そうすると、その費用は発生主義の原則に反することになるのです。

このように、原則はあくまでも原則であって、実際の対応方法はその企業が判断せざるを得ないのです。

このことから、会計にはその企業の方針が反映されるもので、決して画一的ではないということがわかります。

そして少なくともそれぞれの企業方針をコロコロと変更させないようにするために、一般原則に「継続性の原則」が設けられているのです。

これらを今ここで全て理解するのは難しいと思いますので、今後の記事を読みながら徐々に理解していきましょう。


・損益計算書の区分損益計算書の区分とは、損益計算書には営業損益計算、経常損益計算及び純損益計算の区分を設けなければならないということです。

そして二つ以上の営業を目的とする会社は、費用と収益を営業別に区分して記載しなければなりません。

以上が損益計算書原則です。


≪貸借対照表原則≫貸借対照表では、以下のことが定められています。

・貸借対照表の本質貸借対照表の本質とは、「総額主義の原則」により、貸借対照表には資産、負債及び資本の総額を記載し、資産の項目と負債または資本の項目を相殺することで除去してはならないということです。

また、資産の合計は常に負債と資本の合計と一致していなければなりません。


・貸借対照表の区分貸借対照表の区分とは、貸借対照表は資産・負債・資本に区分して記載しなければいけないということです。

資産は借方（左側）に、負債と資本は貸方（右側）に記載されます。

そして貸方は、上から負債・資本の順に記載されます。


・貸借対照表の配列貸借対照表の配列とは、資産及び負債の配列は流動性配列法によるものとし、流動性の高い流動資産や流動負債から順に記載しなければいけないということです。

ただし、通信インフラや電力業界などの固定資産が中心となっている企業では、固定資産から記載されている場合もあります。


・貸借対照表の分類貸借対照表の分類とは、資産、負債及び資本は、一定の基準に従って明瞭に分類する必要があるということです。

例えば1年以内に現金化される資産は流動資産とするなどです。


・資産の貸借対照表価額資産の貸借対照表価額とは、貸借対照表に記載する資産の価額は原則として取得原価にしなければならないということです。

よって、例えば土地などは貸借対照表の取得原価と現在の時価が大きく乖離している場合もあり得ることになります。

以上が貸借対照表原則です。


そして損益計算書原則でも触れたように、これらの原則はあくまでも大原則であって、詳細な会計方針はやはり企業によって異なります。

完全に画一的に行うことができないのは、企業経営は非常に複雑であるため、厳格な基準を設けてしまうとかえって実態を表すことができなくなる可能性があるためです。

よって、重要な会計方針は企業ごとに個別に開示されなければなりません。

そしてそれらの情報を利用しながら、外部関係者は財務諸表を確認していくということになります。

会計公準、企業会計原則ともに具体的なイメージがわきにくいため、「わかるようでわからないもの」とも言えますが、これらの前提をおぼろげながらでも知っておくと、その後、財務会計を学ぶ際に非常に役に立ちます。

少しずつこれらの前提を理解していきましょう。


前のページ　「会計公準と企業会計原則 その2」"
https://keiei-manabu.com/marketing/../marketing/marketing-research2-3.html,マーケティングリサーチ②（必要な情報） その3 | 経営を学ぶ～経営学・MBA・起業～,"＜解説＞マーケティング・リサーチは、企業活動を促進させるために重要な役割を担っています。

しかし、ただ闇雲にデータを収集しても意味はありません。

目的に沿った収集と、目的外で収集されたデータを上手に活用することによって、使える資源を最大限に有効利用できるのですね。

調査の方法についても工夫が必要です。


【データの種類】事例でも登場しましたが、最後にマーケティング・リサーチによって収集されるデータの種類について詳しく解説していきましょう。

データの種類を把握しておくことによって、データに偏りがないかどうかもチェックできますし、それぞれのフェーズによってどのような情報を収集するべきかがわかるようになります。


＜1次データと2次データ＞あらかじめ何らかの目的があり、そのために収集するデータのことを「1次データ」と言います。

企業が顧客のニーズを探るために、どのような趣味嗜好があるのかを調査して収集したデータの場合には、こちらの１次データとなります。

場合によっては、外部機関に委託してリサーチを依頼することもあるでしょう。

一方で、政府系の機関がリサーチによって収集したデータや、外部機関が公表している統計情報、あるいは事業活動の中で他の目的として社内に蓄積されたデータベース等は「2次データ」と言います。

スーパーやコンビニ等が行っているPOSシステムのデータを、新規事業の開発に使うなどの場合は2次データの利用と言えますね。

1次データの場合には、目的に応じて情報収集することもあって、より的確なデータが集められるメリットがある反面、資金や労力を投じなければなりません。

そのため、2次データもあわせて活用するなどして、バランスよくマーケティング・リサーチを行うことが大切でしょう。




＜定量データと定性データ＞日々の販売履歴を蓄積したPOSデータは、数値として把握できるという特徴があります。

何人の顧客が訪れて、男女比はどのくらいで、年齢層はどうなっているか。

そのように、数値化できるデータのことを「定量データ」と言います。

グラフ化などによって目視でも把握しやすくなります。

反対に、「こんな商品があったらいいな」「営業時間がもう少し長ければ」「店内のここを改善して欲しい」など、数値化できないデータを「定性データ」と言います。

グループインタビューや個別のアンケートを行うなど、収集するのに手間はかかりますが、定量データでは把握できないニーズも集めることが可能です。




【まとめ】・マーケティング・リサーチにおいては、その目的によって、収集するべき情報が変化する・企業がどのようなフェーズにあるのかによって、マニュアルにないリサーチを行う必要もある・収集するべき情報は、内容だけでなく、その種類についても意識するべき・データは大きく「1次データと2次データ」、「定量データと定性データ」に分類できる・1次データ：特定の目的のために収集されるデータ・2次データ：別の目的で収集されたデータや、すでに社内外に蓄積されている情報・定量データ：数値で表せるデータ・定性データ：数値化できないデータ


前のページ　「マーケティングリサーチ?（必要な情報） その2」"
https://keiei-manabu.com/accounting/../accounting/tax-effect-accounting.html,税効果会計 | 経営を学ぶ～経営学・MBA・起業～,"【税効果会計】税効果会計とは、会計上の収益と費用が税法上の益金と損金とは完全に一致しないことから来るズレを反映させようというものです。

法人税は、原則として損益計算書から計算された税引前当期純利益から税率分が引かれます。

よって例えば税引前当期純利益が100万円で法人税率が35％だった場合の法人税と当期純利益は以下のようになります。

（単位：千円）売上                        5000税引前当期純利益       1000法人税                     350当期純利益                650

この税引前当期純利益は、売上を起点としてそれぞれの「収益−費用」として出した利益です。

しかし、実はこの法人税は厳密には会計上の税引前当期純利益から算出されるわけではありません。

税率を決める税法上の課税対象は課税所得と呼ばれ、「益金−損金」で計算されます。

会計上の収益は税法上では益金となり、費用は損金となります。

しかしこれがすべて対応するわけではなく、収益であっても益金ではないこと、あるいはその逆もあります。

費用と損金の場合も同じです。

そして中にはその期には益金や損金として認められず、来期に認められるものなどもあります。

例えば上記の例で言うと、費用4000（売上5000−税引前当期純利益1000）の中で、1000は当期に税法上の損金とならなかったとします。

すると当期純利益は以下のようになります。

（単位：千円）売上                        5000税引前当期純利益       1000法人税                     700当期純利益                300

費用4000のうち、1000が損金として認められなかったので、損金は3000となり、課税所得は2000として計算されてしまったのです。

会計上の収益             5000会計上の費用             4000税引前当期純利益       1000

↓

会計上の費用4000のうち、1000が損金として認められない。

↓

税法上の益金             5000税法上の損金             3000課税所得              2000

そして、この1000は来期に損金として認められたとします。

来期も当期と同じ収益と費用だったとすると、来期の当期純利益は以下のようになります。

（単位：千円）売上                        5000税引前当期純利益       1000法人税                     0当期純利益                1000

来期に損金1000が認められるため、損金が5000となって計算されているのです。

会計上の収益             5000会計上の費用             4000税引前当期純利益       1000

↓

当期認められなかった1000が損金として追加で認められる。

↓

税法上の益金             5000税法上の損金             5000課税所得                  0

すると、会計上の利益と税法上の損益の認識時期の違いで、収益と費用は同じでも当期純利益には大きな差が出てしまうことになります。

当期税引前純利益       1000当期純利益                300

来期税引前純利益       1000来期純利益                1000

当期と来期には700もの差があり、2期合計の純利益は1300です。

そしてもしこの一時的な差異がなければ、以下のようになります。

当期税引前純利益       1000当期純利益                650

来期税引前純利益       1000来期純利益                650

当期と来期の純利益は同じで、2期合計の純利益は1300です。

このように、合計すると同じですが、期ごとに見ると利益額に大きなばらつきが出てしまうことになります。

そして会計上と税法上で認識時期の違うものを「一時差異」といい、この一時差異を解消するために行うのが税効果会計です。

税効果会計では、当期に損金として認められなかった費用が来期に認められると仮定した上で、以下のような処理を行います。

≪当期≫（単位：千円）売上                        5000税引前当期純利益       1000法人税                     700法人税等調整額          −350（法人税から引く）当期純利益                650

≪来期≫（単位：千円）売上                        5000税引前当期純利益       1000法人税                     0法人税等調整額          350（法人税に足す）当期純利益                650

そして実際は当期に支払っていても来期に課税されなくなる予定の法人税等調整額350は、法人税の前払いを行ったと考えて当期の「繰延税金資産」として資産に計上します。

そして来期に取り崩して相殺します。

これが税効果会計です。

税効果会計を行うと、「その期の企業の実態を映す」という会計の趣旨により沿った利益を算出することができます。

しかし、注意点があります。

それは、繰延税金資産は「法人税を前払いする＝来期以降も利益が発生して法人税を支払う」という前提に立っているということです。

よって、もし来期以降に黒字の見通しが立たず、法人税を払う状態ではないとすると、この繰延税金資産は資産としての価値がなくなることになります。

よって現在は、税効果会計は比較的収益性の高いと考えられる上場企業や大企業には義務化されていますが、中小企業は任意適用となっています。

なお、収益と益金、費用と損金に差がある場合でそれが解消されない（そもそものルールが違っている）ものは一時差異に対して永久差異と呼ばれ、税効果会計の対象にはなりません。
"
https://keiei-manabu.com/finance/../finance/cashflow3.html,キャッシュフローを理解する その3 | 経営を学ぶ～経営学・MBA・起業～,"≪投資活動によるキャッシュフロー≫次に投資活動によるキャッシュフローを考えます。

投資活動によるキャッシュフローの変動は、例えば有形固定資産や投資その他の資産の購入や売却によって発生します。

S社の場合は有形固定資産は100のままで変化がありませんので、購入も売却も行われていないことがわかります。

一方で投資その他の資産は5から0に減少しています。

資産が減少しているということは、その資産が売却されたということになり、売却による現金収入があったことを意味しています。

また、簿価で売却されなかった場合は、その差額が特別利益あるいは特別損失として計上されますが、ここではそれらは発生していないため、簿価で売却されたと考えられます。

つまり、簿価である5で売却されたということです。

よって、S社の投資活動によるキャッシュフローは以下のようになります。

投資その他の資産売却による収入　+5投資活動によるキャッシュフロー　+5


≪財務活動によるキャッシュフロー≫最後が財務活動によるキャッシュフローです。

財務活動とは、資金の借り入れや返済、配当金の分配などのことを言います。

例えば資金を借り入れた場合は、借り入れた分の現金が増加し、返済した場合はその分の現金が減少します。

S社の場合は短期借入金に変更はなく、長期借入金が5減少しています。

また、株主資本が5増加していますが、これは当期純利益がそのまま資本に繰り入れられたものと判断できます。

当期純利益は、貸借対照表上の株主資本に組み込まれ、これが積み重なっていくと、会社の資本および資産も大きくなっていくということです。

また、仮に配当などで株主への還元があった場合、この株主資本は減少します。

今回は減少していないことから、配当はなかったと判断できます。

よって、S社の財務活動によるキャッシュフローは以下のようになります。

長期借入金の返済による支出　−5投資活動によるキャッシュフロー　−5


よって、最終的なキャッシュフローは、「営業活動によるキャッシュフロー（＋10）＋投資活動によるキャッシュフロー（＋5）＋財務活動によるキャッシュフロー（−5）　＝　＋10」となります。

当期純利益が5であるのに対し、実際の現金は10増加しているということです。

そしてこの現金の増減とその内訳が、ファイナンスを考える際には大切なのです。

会社の現金がどの程度増減しているかで、例えば新規投資に関しての借り入れの必要性などが分かれるためです。

また、会社に内部留保（これまでの利益の蓄積）があったとしても、それが現金以外の資産になっていれば、現在叫ばれている従業員の賃金アップを行うことは難しくなります。

極端に言うと、ファイナンスを考えるということは、まずはキャッシュフローの把握から始まるといっても過言ではないのです。

なお、会計の基本知識やキャッシュフローの計算方法などに関する詳しい説明は、当サイトの「アカウンティング（会計）」の項でも解説していますので、そちらを参照してみてください。


【キャッシュフロー計算のコツ】キャッシュフローは、実際に行おうとするとその計算は非常に複雑になります。

様々な活動のキャッシュフローを判断するには、膨大な時間とスキル、そして判断力が必要となるためです。

また、キャッシュフローは営業活動だけではなく、投資や財務に関しても考慮せねばならず、特に投資や財務によるキャッシュフローは、年ごとに変化額が大きくなりがちなため、単年度だけ計算しても意思決定が正確にはできない場合があるためです。

よって、新事業を行うかどうかなどの意思決定は、「事業を行った場合のキャッシュフロー」と「事業を行わない場合のキャッシュフロー」を比較することが大変有効となります。

比較的簡単にそれぞれのキャッシュフローを計算することができ、意思決定を迅速に行うことができるためです。

しかしこの場合も、現在価値などの考え方を使って計算を複数年度にわたって行う必要があります。


前のページ　「キャッシュフローを理解する その2」"
https://keiei-manabu.com/criticalthinking/../criticalthinking/illusion-7pattern-causal-relationship6.html,因果関係の7つの錯覚パターン その6 | 経営を学ぶ～経営学・MBA・起業～,"関東エリア統括マネージャーの意見としては、この制度を今一度見直し、さらに充実させてみてはどうかというものでした。

会社の成長を支えた制度に着目するという点においては、鋭い指摘だと評価できるでしょう。

ただ、問題なのは、個別的なインセンティブと全社的な営業利益の相関関係にあります。

各エリアの統括マネージャーにとっては、表彰制度の内容がより充実すれば、営業努力がそのまま報酬として跳ね返ることになります。

だからこそ、普段の仕事にも身が入るというものですし、各店舗への戦略的なアプローチも加速するということです。

しかし、それが本当に営業利益の回復につながるのでしょうか。

そもそも、すでに表彰制度は機能しています。

その恩恵は、各店舗、エリア統括マネージャー、もっと言うなら全社的に得られていると考えるのが普通です。

現状抱えている問題は、そうした制度がありながら営業利益が低迷していること。

報酬という名のカンフル剤は、その内容をさらに充実させたからといって、効果が高まるとは限らないのです。

あくまでも表彰制度は、会社の売り上げを底上げするという目的のための「手段」でしかありません。

関東エリア統括マネージャーは、その点を見誤っていたのですね。

もしかしたら、売り上げの良い個別店舗を重点的に支援することによって、表彰を得ようと目論んでいたのかもしれません。

その真意は定かではありませんが、結果的に会社の利益が回復しないのであれば、報奨制度のさらなる充実は行うべき施策とは言えないでしょう。

大切なのは、手段と目的とを区別し、はき違えないように注意すること。

手段ばかりに意識が向いてしまえば、当初の目的を見失うことにもなりかねません。


・新製品の買い取りを強化する目的で、「高価買取り」をキャッチコピーに掲げ、資金を投入すると良いかと思います。（本社統括マネージャー）→問題点：副作用の発生

中古ゲームソフトの転売によって利益をあげているA社にとって、ゲームソフトの買い取り本数を増やすことは重要です。

たとえ一つひとつの利益が少なくても、全国展開の強みを活かして薄利多売をくり返すことにより、安定的な収益を生み出すことが可能だからですね。

実際に、これまでの戦略はその流れに沿ったものでした。

しかし、ここ数年はゲームソフトの買い取り本数が激減しています。

理由はさまざまなものが考えられますが、おおむね「ゲームソフトの内容に関する理由」と「それ以外の要因」に分けられます。

具体的には次のとおりです。

＜ゲームソフトの内容に関する理由＞・くり返し遊べる・クリアに時間がかかる・インターネットを介して遊べる・価格を下げた商品の再販→売りにくいゲームソフト

＜それ以外の理由＞・インターネットでのダウンロード販売・ひとつのソフトで複数人が遊べるシステム・アプリ形式での配信・ゲームに代わる娯楽の台頭→ゲームソフトを売るという発想の消滅

本社統括マネージャーが言うように、「高価買取り」をキャッチコピーとしてかかげることで、買い取り本数は増えるかもしれません。

少なくとも、現状よりは改善が見られることでしょう。

しかし、上記に挙げた通り、購入後のゲームソフトを売るという行為そのものがしにくくなっている状況を無視するわけにはいきません。

そういった状況にも関わらず、闇雲に買い取りを強化してしまうことは、長期的に大きなリスクをともないます。

そういった想定外のリスクが、ここで言う「副作用の発生」です。

たとえば、過去の人気ソフトが大量に売れ残ってしまったり、買取価格を下げにくくなってしまうことなど、長期的な戦略にも影響を及ぼすのです。

その点を考慮せずに、従来のやり方をただ踏襲してしまうと、思わぬ副作用に苦しむことになるでしょう。

リスクに対する読みが浅いままに意見をすると、このように副作用にまどわされ、因果関係を錯覚してしまいます。


次のページ　「因果関係の7つの錯覚パターン その7」

前のページ　「因果関係の7つの錯覚パターン その5」"
https://keiei-manabu.com/economics/../economics/Internationalflow-financialresources.html,金融資源の国際的フロー | 経営を学ぶ～経営学・MBA・起業～,"今回は金融資源の国際フローについて説明していきます。

この文章を読むことで、「純資本流出の概要」や「純資本流出に影響を与える変数」について学ぶことができます。


開放経済の消費者は、財・サービスをやりとりする輸出入や貿易収支の市場に参加しています。

同時に彼ら（私たち）は金融の国際市場にも参加しています。

この際、キーワードとなるのが「純資本流出（NCO）」です。

NCOは次の計算式で求めることができます。

純資本流出＝国内居住者による外国資産の購入−非居住者による国内資産の購入

つまり、国内から海外へと出て行った資産から、海外から国内に入ってきた資産を差し引いた数値が純資本流出です。

例えば、日本の居住者がアメリカの毒々しい色のお菓子を買うのではなく、そのお菓子メーカーの株式を購入すると「国内居住者による外国資産の購入」が大きくなります。

対して中国の居住者が日本の衣料品メーカーの株式を購入すれば、「非居住者による国内資産の購入」が大きくなります。

前者が大きければ国内からの資産の流出が多く、後者が大きければ流入が多いということになります。


金融資源の国際的なフローは「対外直接投資」と「対外証券投資」の二つの形態をとります。

前者は、例えば日本の衣料品メーカーが中国に工場を建てた場合を指します。

この場合、衣料品メーカーの経営陣は積極的にこの工場の運営に携わることになります。人材管理をしたり、生産ラインの指示を出したりするのは日本国内にいる人間です。

対して、日本の携帯電話会社が中国のEC会社の株を購入した場合を、対外証券投資と呼びます。

このケースでは、携帯電話会社はEC会社に対して比較的受動的な立場にあります。もちろん株主なので経営についての発言権はありますが、対外直接投資に比べるとどうしても受け身にならざるを得ません。

とはいえ、両方に言えるのは「日本の資産が中国に流出している」という点です。

よって「国内居住者による外国資産の購入」は増加し、その結果純資本流出も増加します。


純資本流出はどんな変数によって変化するのでしょうか。

すなわち「国内居住者による外国資産の購入」と「非居住者による国内資産の購入」の決定要因は一体なんなのでしょうか。

もちろんこれには色々な要素が絡むわけですが、ここでは次の3つを挙げておきましょう。


例えば、1000万円分の外国資産と2000万円分の国内資産を持っているとします。

運用する資産としてこれらを見た場合、その魅力の有無は「実質利子率」によって左右されます。

仮に外国資産の利子率が20％として、国内資産の利子率が5％だとすれば、10年後前者は約6200万円で後者は約3300万円となっています。

そのためどちらかの利子率が高くなると純資本流出に影響が出ます。


例えば、今にも財政破綻しそうな国の企業への投資や、クーデターが起きそうな政情不安のある国の企業への投資には、消費者はあまり魅力を感じません。

逆に、国の経営が磐石であったり政情が安定していると、消費者はその国の企業ないし政府への投資意欲がわきます。


これは政情や国の財政事情とも関わってきますが、政府が外国人投資家に対して制限を設けていたり、将来的に設ける可能性の如何によっても、投資家の投資意欲は左右されます。




純資本流出＝国内居住者による外国資産の購入−非居住者による国内資産の購入

対外直接投資→工場を建てる、支店を開くなど。経営に積極的に参加する。

対外証券投資→株式を買う、債券を買うなど。経営には比較的受動的に参加。

＜純資本流出の主な決定要因＞

外国資産に支払われる実質利子率

国内資産に支払われる実質利子率

外国資産を保有することによる経済的・政治的リスク

外国人による国内資産の所有に影響を与える政府の政策"
https://keiei-manabu.com/legal/../legal/continuoussales-transactionbasicagreement2.html,継続的売買取引基本契約書のフォーマット | 経営を学ぶ～経営学・MBA・起業～,"継続的売買取引基本契約書

売主〇〇（以下「甲」）と、買主〇〇（以下「乙」）は、目的となる物品（以下「本件物品」）につき、次のとおり継続的売買取引基本契約（以下「本契約」）を締結した。

第1条（適用範囲）

1．本契約は、本件物品の個別契約に共通に適用する。

2．本契約と異なる契約条件の合意は、両者の書面による合意に限り、効力を有するものとする。


第2条（個別契約）

1．本件物品の品名、数量、納入期日、納入場所、単価、代金総額、その他必要な具体的事項は、本契約に定めるものを除き、個別契約において定めるものとする。

2．個別契約は、乙が前項の事項を記載した注文書を甲に交付し、甲が注文請書を乙に交付することで成立する。


第3条（引渡）

1．甲は、本件物品を、乙に持参して乙の指定する場所に納品する。なお、納品にかかる費用は甲が負担する。

2．甲は、納入期日までに本件物品を納品できない事由が発生したとき、またはそのおそれがあるときは、直ちに乙に連絡する。

3．甲の責めに帰すべき事由によって、納入期日までに本件物品を納品できないときは、乙は甲に対し、損害賠償を請求できる。


第4条（支払）

1．乙は、売買代金を本件物品を受け入れた月の翌月末までに、甲が指定する銀行口座に振込にて支払う。なお、支払手数料は乙が負担する。

2．乙が本契約に基づく金銭支払を遅延したときは、支払期日の翌日から支払い完了までの期間につき、年率〇〇％の割合による遅延損害金を支払う。


第5条（検査）

1．乙は、乙が実施する本件物品の受入検査基準を事前に甲に提示する。

2．乙は、本件物品の受領後〇日以内に前項の検査基準に基づいて受入検査を実施する。

3．乙が実施した検査により、検査結果が第1項で定めた基準に満たない本件物品（以下、「不良品」）が発見された場合は、乙は速やかに甲に連絡する。

4．不良品は、甲が速やかに交換する。なお、交換にかかる費用は甲が負担する。


第6条（受入）

本件物品の受入は、乙の受入検査終了合格と同時に完了とする。


第7条（所有権の移転）

本件物品の所有権は、乙の受入検査合格と同時に乙に移転する。


第8条（危険負担）

第3条の引渡前に生じた本件物品の滅失・毀損・盗難の損害については、乙の責めに帰すべき事由を除いて甲の負担とし、引渡以降に生じた滅失・毀損・盗難の損害については、甲の責めに帰すべき事由を除いて乙の負担とする。


第9条（瑕疵担保責任）

甲は、本件物品に検査時には発見されなかった瑕疵が発見された場合は、その瑕疵が乙の責めに帰すべき事由によって生じた場合を除き、所有権移転後〇〇年以内に限り、乙の請求に基づいて本件物品の交換、もしくは代金の変換に応じるものとする。


第10条（守秘義務）

1．甲及び乙は、本契約の有効期間だけではなく、契約終了後についても本契約に基づき相手方から開示された情報を第三者に開示してはならない。

2．前項の守秘義務は、以下のいずれかに該当する場合は該当しないものとする。

一　開示を受けた際、既に所有していた事実。

二　開示を受けた際、既に公知であった事実。

三　開示を受けた後に、公知となった事実。

四　第三者から合法的に取得した事実。

五　法令などにより開示が義務付けられた事実。


第11条（期限の利益の喪失）

甲または乙が以下の各号のいずれかに該当したときは、相手方からの催告及び手続を要することなく、本契約または他の取引により相手方に対して負担する一切の債務について期限の利益を喪失し、直ちに一切の債務を一括して弁済する。

一　手形または小切手が一回でも不渡りとなったとき、またはその他債務の履行が困難となる自由が生じたとき。

二　監督官庁より営業の取り消しまたは停止等の処分を受けたとき。

三　仮差押、差押、強制執行もしくは担保権の実行としての競売の申し立てまたは公租公課の滞納処分を受けたとき。

四　解散、合併、資本の減少、営業の廃止・変更を決議したとき。

五　破産、特別清算、民事再生または会社更生手続の申し立てがあったとき。

六　その他相手方に対する不信用な事実、背信的行為があったとき。


第12条（解除）

甲または乙が本契約に違反したときは、相手方は催告を要することなく、直ちに契約を解除し、その損害賠償を請求することができる。


第13条（任意処分）

乙が、引渡期日に商品を受け取らないなど、契約の不履行が生じた場合には、甲はその商品を任意に処分し、その売却金をもって乙に対する損害賠償債権を含む一切の債権に充当することができる。


第14条（有効期間）

本契約の有効期間は、契約締結日から1年間とする。ただし、期間満了の3か月前までに両者のいずれからも解約の意思表示のないときは、本契約は更に1年間自動的に継続更新されるものとし、以後も同様とする。


第15条（管轄合意）

甲および乙は、本契約に関し裁判上の紛争が生じたときは、東京地方裁判所を第一審の専属的合意管轄裁判所とする。


第16条（協議）

本契約に定めのない事項及び本契約の解釈に疑義が生じたときは，甲乙は誠意を持って協議のうえ、円満に解決を図ることとする。

本契約書の締結を証するため、本契約書2通を作成し、甲、乙各自記名捺印のうえ、それぞれ1通を保有する。


平成〇〇年〇〇月〇〇日

甲
印

乙
印

————————————————————————-継続的売買取引基本契約書も売主の立場で作成するか、買主の立場で作成するかによって内容は異なってきますが、一般的な継続的売買取引基本契約書の例は、上記のようになります。

（※上記の契約書は一例です。契約状況により不要な条項が含まれている場合や、必要な条項が含まれていない場合もあります。）

詳しい解説はこちら

→継続的売買取引基本契約書の概要とつくり方"
